"purchase_id","id","Age","Sex","Income","Purchase_Date","Region"
3062,200014,48,"M",392000,2021-07-01,"Республика Башкортостан"
2112,199476,49,"M",309000,2022-03-01,"Нижегородская область"
5309,201088,50,"M",989000,2021-01-01,"Республика Башкортостан"
2174,200652,50,"M",341000,2023-10-01,"Республика Татарстан"
2984,200668,51,"M",329000,2023-06-01,"Нижегородская область"
5136,198408,49,"M",306000,2022-03-01,"Самарская область"
478,199580,50,"M",444000,2022-07-01,"Республика Татарстан"
3491,200244,46,"M",457000,2023-10-01,"Нижегородская область"
1276,198633,53,"M",754000,2022-08-01,"Республика Марий Эл"
5464,198170,39,"M",240000,2023-01-01,"Республика Марий Эл"
1420,201313,55,"M",427000,2021-09-01,"Пензенская область"
1776,198612,48,"M",255000,2022-11-01,"Удмуртская Республика"
196,198374,45,"F",410000,2023-07-01,"Пермский край"
3823,202236,48,"M",555000,2022-11-01,"Республика Татарстан"
3196,199093,55,"M",240000,2022-05-01,"Нижегородская область"
4234,199726,44,"M",346000,2023-05-01,"Самарская область"
4961,201716,40,"M",725000,2023-05-01,"Удмуртская Республика"
2660,201453,50,"M",240000,2021-08-01,"Республика Татарстан"
2142,200397,56,"M",240000,2022-01-01,"Пензенская область"
3302,197933,52,"M",657000,2022-11-01,"Республика Башкортостан"
2395,197530,55,"M",240000,2021-06-01,"Самарская область"
4920,199833,38,"M",401000,2021-05-01,"Чувашская Республика"
2593,200384,45,"M",240000,2021-11-01,"Республика Татарстан"
3841,197821,52,"M",719000,2021-11-01,"Удмуртская Республика"
2686,199186,52,"M",240000,2021-06-01,"Нижегородская область"
84,199291,39,"M",314000,2023-10-01,"Республика Татарстан"
2130,201845,53,"M",644000,2021-03-01,"Республика Башкортостан"
3837,201871,42,"M",287000,2021-07-01,"Саратовская область"
1732,201323,39,"M",240000,2023-01-01,"Республика Татарстан"
1305,201884,50,"M",547000,2021-02-01,"Саратовская область"
1175,201320,57,"M",240000,2021-02-01,"Нижегородская область"
917,197507,53,"M",240000,2022-10-01,"Пермский край"
2193,200059,49,"M",401000,2022-04-01,"Нижегородская область"
2999,197992,60,"M",240000,2021-03-01,"Республика Башкортостан"
1166,197531,33,"M",406000,2022-01-01,"Нижегородская область"
4788,201751,48,"M",347000,2021-08-01,"Республика Башкортостан"
2738,197998,50,"M",332000,2022-05-01,"Республика Мордовия"
620,199607,49,"M",377000,2022-05-01,"Республика Мордовия"
4972,199883,43,"M",241000,2022-09-01,"Кировская область"
46,199547,51,"M",308000,2021-09-01,"Республика Башкортостан"
5476,202086,48,"M",289000,2021-09-01,"Пермский край"
2556,201407,38,"M",467000,2021-02-01,"Самарская область"
4981,200852,33,"M",464000,2022-09-01,"Пермский край"
3290,198641,46,"M",635000,2023-10-01,"Республика Башкортостан"
2639,200821,52,"M",691000,2022-03-01,"Пермский край"
821,201383,48,"M",257000,2023-07-01,"Республика Мордовия"
2375,198392,47,"M",240000,2022-03-01,"Республика Башкортостан"
5122,199968,60,"M",895000,2023-02-01,"Республика Татарстан"
5204,201072,48,"M",240000,2022-06-01,"Республика Татарстан"
5267,200119,57,"M",240000,2023-10-01,"Республика Башкортостан"
3787,199869,56,"M",436000,2023-05-01,"Самарская область"
3411,198448,53,"M",240000,2022-10-01,"Саратовская область"
4215,199877,43,"M",731000,2021-10-01,"Чувашская Республика"
3832,200686,47,"M",376000,2023-06-01,"Республика Марий Эл"
807,199761,56,"M",275000,2023-02-01,"Республика Башкортостан"
3771,197706,41,"M",613000,2021-05-01,"Республика Башкортостан"
1041,200714,50,"M",240000,2022-05-01,"Нижегородская область"
1115,200779,54,"M",336000,2022-11-01,"Республика Башкортостан"
2377,198370,58,"M",240000,2023-06-01,"Республика Марий Эл"
5273,201709,49,"M",587000,2022-09-01,"Саратовская область"
424,198554,53,"M",467000,2023-11-01,"Чувашская Республика"
2028,200573,56,"M",434000,2021-08-01,"Республика Мордовия"
1118,200533,58,"M",356000,2023-03-01,"Республика Башкортостан"
5445,198267,58,"F",777000,2022-04-01,"Пензенская область"
3749,201445,51,"M",359000,2022-12-01,"Республика Татарстан"
1965,198261,56,"M",560000,2022-03-01,"Республика Татарстан"
5240,197496,51,"M",278000,2021-09-01,"Самарская область"
3883,198881,41,"M",240000,2023-03-01,"Саратовская область"
3652,199867,49,"M",317000,2023-04-01,"Пензенская область"
1106,200648,61,"M",431000,2023-05-01,"Нижегородская область"
3171,198009,40,"M",240000,2023-08-01,"Республика Татарстан"
1789,202370,44,"M",603000,2023-07-01,"Удмуртская Республика"
1296,202125,44,"M",429000,2022-01-01,"Нижегородская область"
2302,201306,54,"M",444000,2021-06-01,"Саратовская область"
1277,202203,47,"M",240000,2021-09-01,"Пермский край"
3924,201490,50,"M",271000,2023-12-01,"Нижегородская область"
3897,199576,57,"M",381000,2021-12-01,"Ульяновская область"
823,198947,53,"M",298000,2023-06-01,"Нижегородская область"
3923,200931,55,"M",240000,2021-05-01,"Республика Башкортостан"
1049,199532,53,"M",458000,2022-05-01,"Пензенская область"
447,198252,46,"M",670000,2021-10-01,"Республика Башкортостан"
4365,199795,46,"M",278000,2023-09-01,"Нижегородская область"
3955,200896,54,"M",240000,2023-03-01,"Самарская область"
2799,202267,38,"M",240000,2021-10-01,"Республика Татарстан"
2279,201056,49,"M",794000,2023-09-01,"Нижегородская область"
1643,200452,61,"M",259000,2021-04-01,"Республика Башкортостан"
947,200559,53,"M",432000,2021-12-01,"Саратовская область"
4149,198297,42,"M",398000,2023-03-01,"Нижегородская область"
3295,199090,57,"M",760000,2021-07-01,"Ульяновская область"
921,201693,59,"F",322000,2021-11-01,"Пермский край"
709,202129,59,"M",323000,2021-06-01,"Республика Башкортостан"
3741,199872,53,"M",358000,2023-09-01,"Республика Татарстан"
900,200705,53,"M",269000,2022-08-01,"Республика Татарстан"
1743,198946,52,"M",240000,2023-06-01,"Оренбургская область"
4885,201498,49,"M",589000,2022-05-01,"Республика Башкортостан"
701,198383,50,"M",240000,2021-05-01,"Пермский край"
5192,198105,44,"M",310000,2023-02-01,"Нижегородская область"
5210,201861,34,"M",655000,2023-04-01,"Самарская область"
3304,200280,53,"M",576000,2021-04-01,"Республика Татарстан"
1139,197465,41,"M",352000,2021-07-01,"Республика Башкортостан"
4873,198146,41,"M",326000,2021-03-01,"Нижегородская область"
2180,200053,38,"M",299000,2023-02-01,"Республика Мордовия"
797,200605,60,"M",508000,2022-12-01,"Республика Татарстан"
527,200015,49,"M",306000,2022-04-01,"Республика Татарстан"
3768,201803,49,"M",417000,2022-09-01,"Республика Марий Эл"
4101,199469,30,"M",382000,2023-08-01,"Республика Татарстан"
1854,199034,43,"M",293000,2022-06-01,"Республика Башкортостан"
2976,201216,45,"M",240000,2021-11-01,"Пермский край"
1537,197668,48,"M",379000,2023-10-01,"Пермский край"
3460,201366,50,"M",423000,2021-04-01,"Чувашская Республика"
2850,200687,58,"M",240000,2021-02-01,"Республика Башкортостан"
1021,199306,49,"M",240000,2022-01-01,"Республика Башкортостан"
704,197641,38,"M",273000,2022-09-01,"Самарская область"
3197,200934,52,"M",240000,2022-12-01,"Самарская область"
2331,200040,56,"M",352000,2021-08-01,"Саратовская область"
5213,201456,44,"M",240000,2023-04-01,"Республика Башкортостан"
990,197592,42,"M",240000,2022-08-01,"Удмуртская Республика"
3453,199824,61,"M",630000,2022-08-01,"Кировская область"
2329,201958,60,"M",343000,2021-09-01,"Республика Башкортостан"
3995,199072,52,"M",358000,2023-02-01,"Оренбургская область"
5218,200257,42,"M",372000,2023-07-01,"Республика Татарстан"
2744,201138,44,"M",345000,2021-08-01,"Удмуртская Республика"
5531,197515,59,"M",1107000,2023-11-01,"Республика Башкортостан"
